target_capsule,target_capsule_index,sample_index,capsule_closest_index,bullet_closest_link_index,capsule_distance_m,bullet_distance_m,capsule_minus_bullet_m,capsule_violation,bullet_violation,capsule_collision,bullet_collision
shoulder,0,84,0,1,0.11607924573579803,0.172401337771267,-0.05632209203546898,1,0,0,0
shoulder,0,85,0,1,-0.013278367266956456,-0.012293918777481282,-0.0009844484894751745,1,1,1,1
shoulder,0,86,3,5,-0.09751068992868589,-0.08335912934221476,-0.01415156058647113,1,1,1,1
shoulder,0,87,0,1,0.12435582753704116,0.1462619290083142,-0.021906101471273032,0,0,0,0
shoulder,0,88,0,1,0.15195177233912693,0.15466892853223363,-0.0027171561931066956,0,0,0,0
shoulder,0,89,2,4,-0.11202383781193351,-0.09388418433608955,-0.018139653475843953,1,1,1,1
shoulder,0,90,0,1,0.1899615147267653,0.17705581521098349,0.012905699515781827,0,0,0,0
shoulder,0,91,1,3,-0.003552441150821345,-0.0032810317002292533,-0.00027140945059209165,1,1,1,1
shoulder,0,92,0,1,0.21627943551765355,0.19952111639919756,0.01675831911845599,0,0,0,0
shoulder,0,93,1,3,0.06543193938527389,0.06007894965402971,0.005352989731244179,1,1,0,0
shoulder,0,94,1,3,0.15120320418075428,0.14101004366660846,0.010193160514145816,0,0,0,0
shoulder,0,95,0,1,0.15850153420478091,0.1638105559594586,-0.0053090217546776786,0,0,0,0
shoulder,0,96,1,3,-0.05909346965931428,-0.050222104960123956,-0.008871364699190323,1,1,1,1
shoulder,0,97,0,1,0.16985043621378298,0.2345882587490164,-0.06473782253523341,0,0,0,0
shoulder,0,98,0,2,0.0903530696447804,0.09943644393122747,-0.009083374286447066,1,1,0,0
shoulder,0,99,0,2,-0.007159035324116006,0.004371218917434638,-0.011530254241550644,1,1,1,0
shoulder,0,100,0,2,0.01872783096482207,0.02322440563505758,-0.004496574670235509,1,1,0,0
shoulder,0,101,1,3,0.18189170208944383,0.17741276889856467,0.004478933190879164,0,0,0,0
shoulder,0,102,0,1,0.053644171713176717,0.11948026053096336,-0.06583608881778664,1,1,0,0
shoulder,0,103,1,1,0.15140764347951796,0.13463990722696687,0.016767736252551096,0,0,0,0
shoulder,0,104,0,1,0.2060305356214872,0.2217386206356698,-0.015708085014182582,0,0,0,0
shoulder,0,105,0,2,-0.03880433299916841,-0.03046780916001106,-0.008336523839157353,1,1,1,1
shoulder,0,106,0,2,0.019996734071819303,0.03460866162287722,-0.014611927551057918,1,1,0,0
shoulder,0,107,0,1,0.1781902139432181,0.162579921867738,0.015610292075480092,0,0,0,0
shoulder,0,108,1,3,-0.08526996643960089,-0.08484336680359272,-0.00042659963600816253,1,1,1,1
shoulder,0,109,0,1,-0.03450901908355514,-0.006975273923610234,-0.027533745159944903,1,1,1,1
shoulder,0,110,0,3,0.11644282017243046,0.12663047515797057,-0.010187654985540112,1,0,0,0
shoulder,0,111,0,1,0.018297984004195342,0.029260764165976866,-0.010962780161781524,1,1,0,0
shoulder,0,112,2,4,-0.0758309686372736,-0.06654128995459943,-0.009289678682674163,1,1,1,1
shoulder,0,113,0,2,0.16738511791285876,0.16300694366932506,0.004378174243533706,0,0,0,0
shoulder,0,114,0,1,-0.08153027154794769,-0.03455165777758726,-0.04697861377036043,1,1,1,1
shoulder,0,115,1,3,-0.0768112394912997,-0.06681690569564025,-0.009994333795659449,1,1,1,1
shoulder,0,116,1,2,0.1626322461365139,0.16596181734820814,-0.003329571211694249,0,0,0,0
shoulder,0,117,1,3,-0.06348737652584154,-0.06608124864191955,0.0025938721160780193,1,1,1,1
shoulder,0,118,0,1,0.08346302630926944,0.06716994673080337,0.01629307957846607,1,1,0,0
shoulder,0,119,2,4,0.13221053920221137,0.16319265046263554,-0.03098211126042416,0,0,0,0
shoulder,0,120,0,1,0.13004921885997084,0.14319899235102604,-0.0131497734910552,0,0,0,0
shoulder,0,121,0,1,0.05173486776626686,0.054285887044091846,-0.002551019277824987,1,1,0,0
shoulder,0,122,1,3,0.1264929459322322,0.1182723970670953,0.0082205488651369,0,1,0,0
shoulder,0,123,0,1,0.054408786023891334,0.055817751453311776,-0.0014089654294204418,1,1,0,0
shoulder,0,124,1,3,0.17360966206820555,0.16634154924660996,0.00726811282159559,0,0,0,0
shoulder,0,125,0,1,0.21958138531145582,0.22838606210752377,-0.008804676796067945,0,0,0,0
shoulder,0,126,0,3,0.11611717487902184,0.1546877197006651,-0.038570544821643266,1,0,0,0
shoulder,0,127,0,2,0.14216960806482248,0.14330574928952064,-0.0011361412246981561,0,0,0,0
shoulder,0,128,1,3,-0.08699978041180852,-0.09241869906336832,0.005418918651559801,1,1,1,1
shoulder,0,129,0,1,0.07626752956525229,0.13472207805842065,-0.05845454849316836,1,0,0,0
shoulder,0,130,1,3,-0.004951991854137028,-0.015531835627163454,0.010579843773026426,1,1,1,1
shoulder,0,131,1,3,0.13980952822337472,0.14438037002540619,-0.004570841802031461,0,0,0,0
shoulder,0,132,0,1,-0.00558021733729315,-0.004543437110302889,-0.001036780226990261,1,1,1,1
shoulder,0,133,0,1,0.13784922187676302,0.15262697979070006,-0.01477775791393704,0,0,0,0
shoulder,0,134,1,3,-0.061659617574004316,-0.07255577110802401,0.010896153534019695,1,1,1,1
shoulder,0,135,2,3,0.1411129620058177,0.14168744801763186,-0.0005744860118141737,0,0,0,0
shoulder,0,136,1,3,0.019778237128232845,0.02052470812493154,-0.0007464709966986949,1,1,0,0
shoulder,0,137,0,1,0.19415743876101232,0.20741386369803327,-0.01325642493702095,0,0,0,0
shoulder,0,138,0,1,0.09080855313362557,0.06951311171816921,0.021295441415456362,1,1,0,0
shoulder,0,139,2,3,0.06429281243274812,0.04955433238299507,0.014738480049753047,1,1,0,0
shoulder,0,140,0,2,0.2762197411378605,0.27848173469047893,-0.002261993552618413,0,0,0,0
shoulder,0,141,1,3,0.1581572099607786,0.1480627158245522,0.0100944941362264,0,0,0,0
shoulder,0,142,0,2,-0.049721069054800685,-0.05477015029468,0.005049081239879315,1,1,1,1
shoulder,0,143,0,1,0.11178248633852722,0.08262687656661108,0.02915560977191614,1,1,0,0
shoulder,0,144,0,2,0.025971409665895714,0.01855237482710359,0.007419034838792124,1,1,0,0
shoulder,0,145,0,1,0.1432047572745846,0.1453848935902103,-0.002180136315625719,0,0,0,0
shoulder,0,146,0,2,-0.022178138192180924,-0.012395771530178984,-0.00978236666200194,1,1,1,1
shoulder,0,147,0,2,0.0985814724147992,0.09714079518222588,0.001440677232573323,1,1,0,0
shoulder,0,148,1,3,0.12067130466712417,0.11120958087692423,0.009461723790199938,0,1,0,0
shoulder,0,149,0,1,0.22483139816853664,0.2600090381998424,-0.035177640031305746,0,0,0,0
shoulder,0,150,0,1,0.04745669735089818,0.05308828871505725,-0.005631591364159069,1,1,0,0
shoulder,0,151,0,1,0.2614256161948948,0.26327082048097705,-0.0018452042860822582,0,0,0,0
shoulder,0,152,1,3,0.05345523798968227,0.05577989613967249,-0.002324658149990222,1,1,0,0
shoulder,0,153,0,2,0.03454789213244343,0.04642123244854575,-0.011873340316102321,1,1,0,0
shoulder,0,154,2,4,0.04264420908604574,0.04966417419441116,-0.007019965108365417,1,1,0,0
shoulder,0,155,1,3,0.25491761563156123,0.25506587224735894,-0.00014825661579770388,0,0,0,0
shoulder,0,156,0,1,0.1918571816127479,0.19783604716627623,-0.005978865553528334,0,0,0,0
shoulder,0,157,1,3,0.07170556151414736,0.06107740626929184,0.010628155244855525,1,1,0,0
shoulder,0,158,0,1,0.1658451688280146,0.17227623414310697,-0.0064310653150923824,0,0,0,0
shoulder,0,159,1,3,-0.10577981996470501,-0.09827387350055981,-0.007505946464145194,1,1,1,1
shoulder,0,160,0,2,-0.03551280891414378,-0.030517570094018766,-0.004995238820125016,1,1,1,1
shoulder,0,161,4,4,0.0001375358635932189,0.02573914328260768,-0.02560160741901446,1,1,0,0
shoulder,0,162,3,6,0.04621451010673447,0.06181760394698585,-0.01560309384025138,1,1,0,0
shoulder,0,163,1,3,-0.007143659908528416,-0.01981381225637452,0.012670152347846103,1,1,1,1
shoulder,0,164,1,3,0.09700637378161855,0.0997491729385448,-0.00274279915692624,1,1,0,0
shoulder,0,165,1,3,0.21019593713036344,0.2164068733667046,-0.006210936236341169,0,0,0,0
shoulder,0,166,0,1,0.022381577302388142,0.04590594990429986,-0.023524372601911717,1,1,0,0
shoulder,0,167,0,1,0.09309402169213854,0.08878415907443779,0.004309862617700749,1,1,0,0
shoulder,0,168,0,2,0.03936671486821393,0.04703765176380072,-0.0076709368955867885,1,1,0,0
shoulder,0,169,0,1,0.21418604498713578,0.2851900366206977,-0.07100399163356191,0,0,0,0
shoulder,0,170,2,4,0.1291686978758413,0.15308387172466678,-0.023915173848825494,0,0,0,0
shoulder,0,171,1,3,0.027085279629610604,0.03194912951557678,-0.004863849885966179,1,1,0,0
shoulder,0,172,1,3,-0.0001287152742461828,0.006747177532742538,-0.00687589280698872,1,1,1,0
shoulder,0,173,1,3,0.1351162344425172,0.14440944129006184,-0.009293206847544644,0,0,0,0
shoulder,0,174,1,3,0.10341490653531701,0.0995241881884659,0.0038907183468511186,1,1,0,0
shoulder,0,175,1,3,0.00029233813880225057,0.0004050866729936875,-0.00011274853419143693,1,1,0,0
shoulder,0,176,1,1,0.12440593318110532,0.12794208902138568,-0.0035361558402803583,0,0,0,0
shoulder,0,177,1,3,0.10834140361155681,0.0972320891366229,0.011109314474933907,1,1,0,0
shoulder,0,178,1,3,0.10374702117248732,0.10117971208959836,0.0025673090828889633,1,1,0,0
shoulder,0,179,1,3,-0.12294677516509099,-0.11565539551271643,-0.007291379652374558,1,1,1,1
shoulder,0,180,0,2,0.07848815936205905,0.08081129476364579,-0.00232313540158674,1,1,0,0
shoulder,0,181,1,3,0.13318891909190889,0.1278759049781513,0.0053130141137575915,0,0,0,0
shoulder,0,182,0,2,0.26040773367041364,0.261431744447739,-0.0010240107773253349,0,0,0,0
shoulder,0,183,0,2,0.09658035751363125,0.09823976797416853,-0.001659410460537275,1,1,0,0
shoulder,0,184,0,1,0.11153730395570688,0.16136246929848655,-0.04982516534277967,1,0,0,0
shoulder,0,185,0,1,0.22786803334769923,0.22988345225169093,-0.002015418903991706,0,0,0,0
shoulder,0,186,1,3,0.1824179238642567,0.17971663263048665,0.0027012912337700534,0,0,0,0
shoulder,0,187,2,4,0.02550172859415381,0.03896004277174055,-0.013458314177586736,1,1,0,0
shoulder,0,188,1,1,0.06707446228404257,0.06903303535542796,-0.001958573071385389,1,1,0,0
shoulder,0,189,0,1,0.115068821769229,0.11813932999865909,-0.0030705082294300856,1,1,0,0
shoulder,0,190,0,2,0.10569385549738514,0.11246512961866989,-0.006771274121284754,1,1,0,0
shoulder,0,191,1,3,0.015734771465853004,0.0248466771222689,-0.009111905656415897,1,1,0,0
shoulder,0,192,1,2,0.2152642580714645,0.22196956758217162,-0.006705309510707136,0,0,0,0
shoulder,0,193,1,3,-0.061434999032151494,-0.05274754667121706,-0.008687452360934433,1,1,1,1
shoulder,0,194,0,2,-0.0357685288301685,-0.023759353173287173,-0.012009175656881324,1,1,1,1
shoulder,0,195,1,3,0.027468761847032952,0.018863150431505285,0.008605611415527667,1,1,0,0
shoulder,0,196,0,1,0.22610130487986713,0.22952645959657247,-0.0034251547167053475,0,0,0,0
shoulder,0,197,1,3,0.023252777157030752,0.01693468538156573,0.006318091775465023,1,1,0,0
shoulder,0,198,0,2,-0.07858900737565981,-0.07155402315186286,-0.007034984223796947,1,1,1,1
shoulder,0,199,0,1,0.02346481303548499,0.03304048691193599,-0.009575673876451002,1,1,0,0
shoulder,0,200,0,2,0.21806266620420384,0.216768037000313,0.0012946292038908402,0,0,0,0
shoulder,0,201,0,2,0.04789472672787749,0.05567739583147835,-0.007782669103600856,1,1,0,0
shoulder,0,202,0,3,0.07986068694516085,0.06468221117711967,0.015178475768041183,1,1,0,0
shoulder,0,203,0,1,0.09450823583314716,0.1181714541228421,-0.02366321828969495,1,1,0,0
shoulder,0,204,0,2,0.25278784481417904,0.2479445713607767,0.0048432734534023525,0,0,0,0
shoulder,0,205,1,3,0.21549903398369302,0.21784896986463786,-0.0023499358809448423,0,0,0,0
shoulder,0,206,0,1,0.0809011624749435,0.1335818914271848,-0.052680728952241296,1,0,0,0
shoulder,0,207,1,3,0.03748420564834276,0.04591899652277756,-0.0084347908744348,1,1,0,0
shoulder,0,208,2,4,0.009137645100586261,0.0126646630820446,-0.0035270179814583386,1,1,0,0
shoulder,0,209,0,2,0.01505420365068845,0.023901833592029895,-0.008847629941341445,1,1,0,0
shoulder,0,210,2,3,0.08399647112000339,0.09618229850889462,-0.012185827388891235,1,1,0,0
shoulder,0,211,1,3,0.14374644425916983,0.1520028373300356,-0.008256393070865786,0,0,0,0
shoulder,0,212,1,3,0.1375285318674141,0.12653116881249835,0.010997363054915749,0,0,0,0
shoulder,0,213,2,4,0.0038026224477388793,0.0014030057558988562,0.002399616691840023,1,1,0,0
shoulder,0,214,0,1,0.015411235261340292,0.01655865870450768,-0.0011474234431673863,1,1,0,0
shoulder,0,215,0,2,0.11922006803180385,0.12086675795279803,-0.0016466899209941765,1,0,0,0
shoulder,0,216,0,2,-0.038835883990024966,-0.04001438461901622,0.001178500628991254,1,1,1,1
shoulder,0,217,0,6,0.18259962923612205,0.1931025938219894,-0.010502964585867358,0,0,0,0
shoulder,0,218,0,1,0.2901486415059242,0.3009782020911365,-0.010829560585212339,0,0,0,0
shoulder,0,219,0,2,-0.01421237895863671,-0.013136666438345483,-0.0010757125202912263,1,1,1,1
shoulder,0,220,1,3,0.1739558079853496,0.17285536620811476,0.0011004417772348396,0,0,0,0
shoulder,0,221,0,2,0.12772670758847554,0.13572538250288946,-0.007998674914413917,0,0,0,0
shoulder,0,222,0,2,0.22079762189424385,0.2203371751293634,0.00046044676488044,0,0,0,0
shoulder,0,223,1,3,-0.03299996879433993,-0.023080728376800717,-0.009919240417539214,1,1,1,1
shoulder,0,224,1,3,0.03073591914267715,0.039373524903622684,-0.008637605760945535,1,1,0,0
shoulder,0,225,0,1,0.024709680947588283,0.015925854537286302,0.008783826410301981,1,1,0,0
shoulder,0,226,1,3,-0.07923183060113395,-0.07194668425270252,-0.007285146348431429,1,1,1,1
shoulder,0,227,1,3,0.14393971016787105,0.14160472633526233,0.002334983832608717,0,0,0,0
shoulder,0,228,1,3,0.11550159504987034,0.11801919074390246,-0.002517595694032121,1,1,0,0
shoulder,0,229,2,4,-0.06898384079808673,-0.06482298130631943,-0.004160859491767296,1,1,1,1
shoulder,0,230,0,1,0.021707685768087945,0.04966498767542024,-0.027957301907332296,1,1,0,0
shoulder,0,231,0,1,0.2050221520194715,0.23343297115008887,-0.028410819130617382,0,0,0,0
shoulder,0,232,1,3,-0.01724347589643878,-0.016876999717141808,-0.00036647617929697063,1,1,1,1
shoulder,0,233,0,2,0.09367289977771076,0.09300727793275693,0.0006656218449538343,1,1,0,0
shoulder,0,234,0,1,0.04517177412869265,0.01763847062617027,0.02753330350252238,1,1,0,0
shoulder,0,235,1,3,-0.050920458759569145,-0.042839622118361856,-0.00808083664120729,1,1,1,1
shoulder,0,236,0,1,0.061055353760613884,0.07294367214977987,-0.011888318389165986,1,1,0,0
shoulder,0,237,0,2,0.2028664850949542,0.20557521368230425,-0.002708728587350051,0,0,0,0
shoulder,0,238,2,3,-0.032383022368094525,-0.03060291804549263,-0.0017801043226018942,1,1,1,1
shoulder,0,239,0,2,-0.022269297418060524,-0.011813347940251386,-0.010455949477809139,1,1,1,1
shoulder,0,240,1,3,-0.020534584829561053,-0.024124648531548422,0.0035900637019873685,1,1,1,1
shoulder,0,241,1,3,0.012657522628421375,0.021173791019995336,-0.008516268391573961,1,1,0,0
shoulder,0,242,0,2,-0.06669785027492706,-0.07730477910184316,0.010606928826916107,1,1,1,1
shoulder,0,243,1,3,-0.022627330864877226,-0.028741423685537393,0.006114092820660166,1,1,1,1
shoulder,0,244,1,3,0.20004094416922974,0.20335228269307842,-0.0033113385238486837,0,0,0,0
shoulder,0,245,0,3,0.05821686573238816,0.04776122471841372,0.010455641013974434,1,1,0,0
shoulder,0,246,0,1,0.012728831726045817,0.014076505313930274,-0.001347673587884457,1,1,0,0
shoulder,0,247,0,2,-0.03851606709583834,-0.041980103682318436,0.0034640365864800973,1,1,1,1
shoulder,0,248,0,2,0.09343098335697947,0.10066823168847025,-0.007237248331490781,1,1,0,0
shoulder,0,249,0,2,-0.025573160194479153,-0.011468859108812082,-0.01410430108566707,1,1,1,1
shoulder,0,250,0,1,0.2071930508570219,0.21370578763560277,-0.006512736778580885,0,0,0,0
shoulder,0,251,0,1,-0.03661940701598651,-0.02870703113988552,-0.00791237587610099,1,1,1,1
shoulder,0,252,0,1,0.14028330191043104,0.159017763913607,-0.018734462003175967,0,0,0,0
shoulder,0,253,1,3,-0.026588494815973848,-0.023428531552583107,-0.0031599632633907415,1,1,1,1
shoulder,0,254,0,2,-0.06928919828128548,-0.06272429674494742,-0.006564901536338055,1,1,1,1
shoulder,0,255,0,2,0.10985599298116472,0.1111086015539556,-0.0012526085727908864,1,1,0,0
shoulder,0,256,0,2,0.16476084768374533,0.1616274921941671,0.0031333554895782156,0,0,0,0
shoulder,0,257,0,1,0.05866521092625809,0.07339179725995995,-0.014726586333701858,1,1,0,0
shoulder,0,258,1,3,-0.06628384597678652,-0.06521012313573737,-0.0010737228410491462,1,1,1,1
shoulder,0,259,1,3,0.00813853742326473,-0.002492026415265053,0.010630563838529783,1,1,0,1
shoulder,0,260,0,1,0.18722273954567098,0.18970045789272427,-0.0024777183470532926,0,0,0,0
shoulder,0,261,0,1,0.27367463891167837,0.2714191697651466,0.0022554691465317966,0,0,0,0
shoulder,0,262,0,1,0.05408999615264086,0.06873189683247,-0.014641900679829137,1,1,0,0
shoulder,0,263,0,1,0.2115130162899022,0.21977434642116533,-0.008261330131263123,0,0,0,0
shoulder,0,264,0,1,0.018258821023943148,0.019125872272195282,-0.0008670512482521348,1,1,0,0
shoulder,0,265,1,3,-0.105321268335726,-0.10429920835914668,-0.0010220599765793231,1,1,1,1
shoulder,0,266,1,3,0.08270946399894039,0.07478360793937486,0.007925856059565528,1,1,0,0
shoulder,0,267,1,3,0.13191243882953974,0.12693103705141776,0.00498140177812198,0,0,0,0
shoulder,0,268,0,1,0.12660157951627876,0.18510757505802655,-0.05850599554174779,0,0,0,0
shoulder,0,269,0,2,0.012921244386122785,0.02121776858143877,-0.008296524195315985,1,1,0,0
shoulder,0,270,0,1,0.20060662514736172,0.2012286571368272,-0.0006220319894654769,0,0,0,0
shoulder,0,271,0,1,-0.015064905256813158,-0.014452311052656042,-0.0006125942041571159,1,1,1,1
shoulder,0,272,2,4,-0.018762771523050947,-0.017834506164686834,-0.0009282653583641137,1,1,1,1
shoulder,0,273,0,2,-0.02643336526415961,-0.01659096601502163,-0.009842399249137983,1,1,1,1
shoulder,0,274,2,5,-0.030525507277058495,-0.024332672718301716,-0.006192834558756778,1,1,1,1
shoulder,0,275,0,2,0.14733838020444828,0.14633585291126502,0.0010025272931832585,0,0,0,0
shoulder,0,276,0,2,0.23378988806484746,0.24013875159007136,-0.006348863525223902,0,0,0,0
shoulder,0,277,1,3,-0.1046729374125695,-0.09489582984151822,-0.009777107571051283,1,1,1,1
